date,path,pageviews,unique_users,sessions_with_page,avg_scroll_depth,total_clicks
2025-12-08,/category/security-cameras,138,98,98,63.97,103
2025-12-08,/checkout/payment,114,87,87,65.13,79
2025-12-08,/products/video-doorbell-pro-2,105,105,105,60.8,43
2025-12-08,/products/indoor-cam-(2nd-gen),103,103,103,60.96,42
2025-12-08,/products/ring-alarm-8-piece,99,99,99,65.5,42
2025-12-08,/products/stick-up-cam-battery,93,93,93,66.36,36
2025-12-09,/cart,126,98,98,64.26,89
2025-12-09,/category/security-cameras,125,96,96,60.26,86
2025-12-09,/checkout/thankyou,124,100,100,63.89,80
2025-12-09,/checkout/payment,122,94,94,62.41,90
2025-12-09,/products/ring-alarm-8-piece,109,109,109,61.48,49
2025-12-09,/products/stick-up-cam-battery,99,99,99,62.3,41
2025-12-09,/products/video-doorbell-pro-2,97,97,97,62.22,33
2025-12-09,/products/indoor-cam-(2nd-gen),95,95,95,59.72,38
2025-12-10,/cart,147,102,102,63.18,96
2025-12-10,/checkout/thankyou,132,102,102,65.11,95
2025-12-10,/checkout/payment,131,98,98,62.4,96
2025-12-10,/category/security-cameras,130,97,97,64.29,89
2025-12-10,/products/ring-alarm-8-piece,106,106,106,59.62,40
2025-12-10,/products/video-doorbell-pro-2,103,103,103,64.52,40
2025-12-10,/products/indoor-cam-(2nd-gen),101,101,101,65.74,30
2025-12-10,/products/stick-up-cam-battery,90,90,90,59.43,35
2025-12-11,/category/security-cameras,162,109,109,61.44,116
2025-12-11,/cart,159,122,122,59.97,102
2025-12-11,/checkout/thankyou,145,106,106,64.14,106
2025-12-11,/checkout/payment,133,97,97,60.71,92
2025-12-11,/products/stick-up-cam-battery,103,103,103,64.34,43
2025-12-11,/products/video-doorbell-pro-2,103,103,103,58.75,47
2025-12-11,/products/indoor-cam-(2nd-gen),102,102,102,62.28,44
2025-12-11,/products/ring-alarm-8-piece,92,92,92,62.5,45
2025-12-12,/category/security-cameras,131,95,95,57.41,88
2025-12-12,/checkout/payment,131,90,90,60.32,90
2025-12-12,/checkout/thankyou,129,96,96,64.81,98
2025-12-12,/products/stick-up-cam-battery,117,117,117,59.06,48
2025-12-12,/cart,113,91,91,61.25,73
2025-12-12,/products/ring-alarm-8-piece,97,97,97,60.96,41
2025-12-12,/products/indoor-cam-(2nd-gen),94,94,94,60.09,42
2025-12-12,/products/video-doorbell-pro-2,92,92,92,55.61,28
2025-12-13,/checkout/payment,155,107,107,59.19,110
2025-12-13,/category/security-cameras,147,98,98,61.99,91
2025-12-13,/cart,141,105,105,64.55,98
2025-12-13,/checkout/thankyou,132,97,97,61.93,80
2025-12-13,/products/video-doorbell-pro-2,114,114,114,58.57,52
2025-12-13,/products/ring-alarm-8-piece,109,109,109,69.84,45
2025-12-13,/products/indoor-cam-(2nd-gen),101,101,101,60.08,43
2025-12-13,/products/stick-up-cam-battery,76,76,76,67.26,26
2025-12-14,/checkout/thankyou,167,118,118,63.31,114
2025-12-14,/cart,164,109,109,61.63,116
2025-12-14,/category/security-cameras,161,107,107,60.17,120
2025-12-14,/checkout/payment,161,108,108,61.47,121
2025-12-14,/products/stick-up-cam-battery,122,122,122,61.02,53
2025-12-14,/products/ring-alarm-8-piece,95,95,95,57.27,41
2025-12-14,/products/indoor-cam-(2nd-gen),93,93,93,62.72,36
2025-12-14,/products/video-doorbell-pro-2,89,89,89,56.03,34
2025-12-15,/checkout/thankyou,164,116,116,62.35,116
2025-12-15,/category/security-cameras,157,106,106,62.58,109
2025-12-15,/checkout/payment,154,116,117,62.23,106
2025-12-15,/cart,124,86,87,60.32,89
2025-12-15,/products/ring-alarm-8-piece,111,111,111,64.06,41
2025-12-15,/products/video-doorbell-pro-2,109,109,109,57.99,44
2025-12-15,/products/indoor-cam-(2nd-gen),104,104,104,64.73,41
2025-12-15,/products/stick-up-cam-battery,77,77,77,60.62,38
2025-12-16,/checkout/payment,160,115,115,63.26,118
2025-12-16,/checkout/thankyou,160,112,112,61.42,108
2025-12-16,/category/security-cameras,131,97,97,60.58,97
2025-12-16,/cart,121,87,87,63.49,89
2025-12-16,/products/ring-alarm-8-piece,104,104,104,65.73,47
2025-12-16,/products/video-doorbell-pro-2,104,104,104,60.71,38
2025-12-16,/products/indoor-cam-(2nd-gen),101,101,101,61.64,42
2025-12-16,/products/stick-up-cam-battery,91,91,91,59.24,36
2025-12-17,/checkout/payment,151,108,108,63.19,105
2025-12-17,/cart,143,102,102,59.15,95
2025-12-17,/category/security-cameras,142,103,103,64.46,102
2025-12-17,/checkout/thankyou,128,93,93,66.61,94
2025-12-17,/products/indoor-cam-(2nd-gen),110,110,110,58.52,28
2025-12-17,/products/ring-alarm-8-piece,99,99,99,67.21,46
2025-12-17,/products/video-doorbell-pro-2,99,99,99,63.98,44
2025-12-17,/products/stick-up-cam-battery,92,92,92,73.21,39
2025-12-18,/checkout/payment,167,116,116,61.22,115
2025-12-18,/category/security-cameras,164,109,109,64.47,120
2025-12-18,/cart,156,116,116,65.1,111
2025-12-18,/checkout/thankyou,137,96,96,60.55,99
2025-12-18,/products/stick-up-cam-battery,105,105,105,59.15,42
2025-12-18,/products/ring-alarm-8-piece,104,104,104,57.42,44
2025-12-18,/products/indoor-cam-(2nd-gen),103,103,103,63.93,44
2025-12-18,/products/video-doorbell-pro-2,88,88,88,61.18,31
2025-12-19,/cart,180,129,129,60.0,113
2025-12-19,/category/security-cameras,163,121,121,62.9,114
2025-12-19,/checkout/thankyou,153,112,112,64.81,102
2025-12-19,/checkout/payment,128,97,97,59.24,83
2025-12-19,/products/ring-alarm-8-piece,107,107,107,66.12,48
2025-12-19,/products/stick-up-cam-battery,104,104,104,65.15,46
2025-12-19,/products/indoor-cam-(2nd-gen),97,97,97,62.5,44
2025-12-19,/products/video-doorbell-pro-2,92,92,92,59.69,38
2025-12-20,/checkout/thankyou,150,110,110,62.15,117
2025-12-20,/checkout/payment,148,103,103,61.71,108
2025-12-20,/cart,143,106,106,64.4,99
2025-12-20,/category/security-cameras,141,105,105,64.33,107
2025-12-20,/products/indoor-cam-(2nd-gen),108,108,108,62.73,42
2025-12-20,/products/video-doorbell-pro-2,99,99,99,63.27,45
2025-12-20,/products/stick-up-cam-battery,98,98,98,60.42,38
2025-12-20,/products/ring-alarm-8-piece,94,94,94,65.28,34
2025-12-21,/category/security-cameras,142,101,101,66.67,111
2025-12-21,/checkout/thankyou,140,101,101,64.19,93
2025-12-21,/checkout/payment,134,106,106,62.93,86
2025-12-21,/cart,117,94,94,60.83,85
2025-12-21,/products/ring-alarm-8-piece,109,109,109,64.04,38
2025-12-21,/products/indoor-cam-(2nd-gen),105,105,105,61.11,47
2025-12-21,/products/stick-up-cam-battery,105,105,105,58.02,44
2025-12-21,/products/video-doorbell-pro-2,82,82,82,58.52,36
2025-12-22,/checkout/thankyou,138,104,104,60.77,103
2025-12-22,/checkout/payment,134,105,105,60.69,94
2025-12-22,/cart,126,88,88,62.11,89
2025-12-22,/category/security-cameras,122,91,91,65.58,76
2025-12-22,/products/ring-alarm-8-piece,109,109,109,57.86,40
2025-12-22,/products/video-doorbell-pro-2,103,103,103,71.34,40
2025-12-22,/products/stick-up-cam-battery,98,98,98,66.38,40
2025-12-22,/products/indoor-cam-(2nd-gen),90,90,90,62.5,21
2025-12-23,/cart,135,94,94,67.43,96
2025-12-23,/category/security-cameras,131,100,100,61.17,93
2025-12-23,/checkout/thankyou,129,92,92,62.6,95
2025-12-23,/checkout/payment,117,83,83,59.19,75
2025-12-23,/products/stick-up-cam-battery,107,107,107,63.56,45
2025-12-23,/products/ring-alarm-8-piece,101,101,101,64.44,34
2025-12-23,/products/indoor-cam-(2nd-gen),98,98,98,60.19,42
2025-12-23,/products/video-doorbell-pro-2,94,94,94,60.33,28
2025-12-24,/cart,150,109,109,64.2,114
2025-12-24,/checkout/payment,135,101,101,63.75,93
2025-12-24,/checkout/thankyou,133,95,95,58.72,92
2025-12-24,/category/security-cameras,124,97,97,66.38,93
2025-12-24,/products/indoor-cam-(2nd-gen),106,106,106,68.85,44
2025-12-24,/products/stick-up-cam-battery,104,104,104,64.34,42
2025-12-24,/products/ring-alarm-8-piece,95,95,95,62.27,40
2025-12-24,/products/video-doorbell-pro-2,95,95,95,61.79,40
2025-12-25,/checkout/payment,133,95,95,63.57,105
2025-12-25,/category/security-cameras,132,99,99,61.75,100
2025-12-25,/checkout/thankyou,127,99,99,62.71,92
2025-12-25,/cart,124,94,94,60.47,89
2025-12-25,/products/indoor-cam-(2nd-gen),109,109,109,63.64,51
2025-12-25,/products/stick-up-cam-battery,99,99,99,57.21,42
2025-12-25,/products/ring-alarm-8-piece,97,97,97,63.54,30
2025-12-25,/products/video-doorbell-pro-2,95,95,95,60.27,46
2025-12-26,/checkout/payment,162,116,116,61.35,105
2025-12-26,/checkout/thankyou,160,108,108,64.33,117
2025-12-26,/category/security-cameras,152,111,111,59.76,99
2025-12-26,/cart,137,104,104,60.37,98
2025-12-26,/products/video-doorbell-pro-2,110,110,110,64.23,50
2025-12-26,/products/ring-alarm-8-piece,98,98,98,55.93,31
2025-12-26,/products/stick-up-cam-battery,97,97,97,64.5,46
2025-12-26,/products/indoor-cam-(2nd-gen),94,94,94,64.5,39
2025-12-27,/checkout/payment,163,108,108,59.13,119
2025-12-27,/cart,149,110,110,62.17,93
2025-12-27,/checkout/thankyou,147,106,106,63.05,102
2025-12-27,/category/security-cameras,139,104,104,63.06,92
2025-12-27,/products/stick-up-cam-battery,109,109,109,60.53,37
2025-12-27,/products/video-doorbell-pro-2,102,102,102,57.2,39
2025-12-27,/products/indoor-cam-(2nd-gen),101,101,101,63.93,43
2025-12-27,/products/ring-alarm-8-piece,89,89,89,65.23,35
2025-12-28,/checkout/thankyou,158,116,116,62.5,107
2025-12-28,/cart,145,109,109,61.41,95
2025-12-28,/checkout/payment,137,101,101,60.96,93
2025-12-28,/category/security-cameras,132,98,98,62.2,95
2025-12-28,/products/stick-up-cam-battery,110,110,110,60.14,48
2025-12-28,/products/ring-alarm-8-piece,102,102,102,57.45,43
2025-12-28,/products/indoor-cam-(2nd-gen),99,99,99,62.98,41
2025-12-28,/products/video-doorbell-pro-2,89,89,89,61.96,34
2025-12-29,/checkout/thankyou,145,107,107,59.18,105
2025-12-29,/category/security-cameras,139,96,96,65.19,97
2025-12-29,/checkout/payment,130,95,95,60.43,96
2025-12-29,/cart,124,94,94,58.89,83
2025-12-29,/products/indoor-cam-(2nd-gen),102,102,102,56.71,35
2025-12-29,/products/stick-up-cam-battery,102,102,102,61.67,47
2025-12-29,/products/video-doorbell-pro-2,101,101,101,67.61,28
2025-12-29,/products/ring-alarm-8-piece,95,95,95,70.45,33
2025-12-30,/checkout/thankyou,143,101,101,64.42,87
2025-12-30,/checkout/payment,142,100,100,62.19,98
2025-12-30,/cart,135,103,103,66.91,97
2025-12-30,/category/security-cameras,119,87,87,57.71,97
2025-12-30,/products/video-doorbell-pro-2,112,112,112,58.62,49
2025-12-30,/products/indoor-cam-(2nd-gen),100,100,100,64.55,41
2025-12-30,/products/ring-alarm-8-piece,96,96,96,58.19,34
2025-12-30,/products/stick-up-cam-battery,92,92,92,67.05,35
2025-12-31,/cart,172,124,124,63.21,126
2025-12-31,/checkout/payment,166,122,122,62.43,114
2025-12-31,/category/security-cameras,163,108,108,65.94,121
2025-12-31,/checkout/thankyou,154,111,111,63.19,114
2025-12-31,/products/stick-up-cam-battery,114,114,114,61.08,56
2025-12-31,/products/ring-alarm-8-piece,112,112,112,65.2,38
2025-12-31,/products/indoor-cam-(2nd-gen),87,87,87,59.52,40
2025-12-31,/products/video-doorbell-pro-2,87,87,87,62.08,40
